customer_id,customer_count
9305362,1
10405785,1
288117,1
559347,1
50701808,1
29354941,1
20694115,1
531007,1
49064463,3
22016333,1
12330021,1
44170462,1
45889435,1
2937231,1
31803716,1
3789573,1
2555398,1
4931338,1
374668,1
12229920,1
28290559,1
26479954,2
38594232,1
50519672,1
52068968,1
34700459,1
1255675,1
40320759,1
2855259,1
2093408,1
357407,1
1440563,1
33093246,1
39556217,1
43758864,1
43657026,1
3386508,1
1024289,1
8424036,1
405656,1
47420569,1
15784675,1
26898936,1
407178,1
40038676,1
18120017,1
36979449,1
5578645,1
2785378,1
18065404,4
8315121,1
507659,1
1848001,11
1144727,1
27066261,1
2021867,1
41442526,1
28393631,1
15229055,1
5628871,1
35154748,1
16139027,1
36468209,2
2670921,1
30567838,1
16742639,1
21961101,2
52355537,1
2657592,1
25569171,1
4646155,1
4829421,5
38323908,1
32936003,1
5077628,1
43031906,1
18831743,2
24681936,1
14586410,1
28612357,1
33524203,1
95993,1
22992027,1
2181877,3
26306608,1
25228303,1
44400670,3
12635817,1
2270085,11
44726345,1
39672235,1
2084992,1
17823482,2
50339053,3
892465,1
42861238,1
44929709,1
33570386,1
31045869,1
47438076,1
32337455,1
35649608,1
999543,1
26545437,1
3902999,1
11095699,1
34247808,1
3701526,3
16632308,2
16994487,1
1680424,1
6304517,2
43721935,1
21844995,1
9682693,1
47090308,1
10494762,1
23123176,1
13095500,1
1972034,1
38116391,1
1998720,1
20700073,1
35805383,1
15271339,1
41602695,1
21950852,1
34303714,1
6536848,1
18400550,1
13621710,31
11209248,1
18429423,1
49846047,1
35835377,1
5567597,1
33181133,2
2635169,1
1100424,1
20860496,1
44717761,1
37710060,33
42742558,1
14281584,1
50381110,1
2475827,1
1036934,1
47362800,2
40206665,1
7611654,1
29827010,1
3161992,1
14364062,1
47157625,1
1600050,1
22636248,1
44040774,1
33252905,1
13430801,1
1263088,1
24324113,1
1311325,1
47918637,1
22432263,1
51021452,1
53064082,1
43769949,1
2761594,1
6052011,1
14105324,2
2231819,1
24025588,1
4616558,1
5575627,1
51333515,1
13950716,1
19401831,1
49129613,1
13998639,1
52555018,1
42024527,1
7708476,1
44644268,1
4145457,2
45361431,1
14617391,1
11215604,1
4958962,2
43395928,1
10190836,1
9742304,1
14581055,1
14258846,1
10590097,1
41586613,1
41906014,1
28587335,1
10940702,1
30815483,1
9466408,1
11118051,3
32219564,1
25836368,1
38368111,1
11273076,1
3151320,1
13118837,2
13831697,1
43780991,1
23523883,5
2465060,1
35847581,1
4900283,1
16269859,6
5326572,1
18230679,1
3648016,1
46894808,1
13811998,1
42273617,1
41119666,1
41605438,2
6771509,4
45827135,1
26058280,1
5412130,1
23745590,2
4944557,1
10720044,1
4976422,1
6018997,1
49213484,1
15248210,1
27337167,1
27710590,1
3195949,1
20010133,1
11179216,1
36008811,3
23751942,2
37611960,1
26673784,1
5019112,1
11945418,1
32812734,1
12036397,1
10956364,1
45166266,1
6321498,2
6016387,1
36288978,1
32100432,1
36113409,1
22860719,1
34696495,1
21843632,1
25511058,1
46936591,1
43580772,1
2611615,1
2610714,1
3867787,1
2874095,1
42149034,1
32564289,3
33535856,1
19898445,1
8739100,1
17106934,1
33704742,1
4891903,1
16304374,1
30551386,1
30901573,1
49156913,1
1608555,1
43797907,1
13800816,1
38686459,1
13841524,1
26679249,1
3366821,1
11733950,1
13665674,1
16187459,1
9772325,2
35853074,1
39141220,1
16884269,1
14695902,1
38236963,1
7262776,1
22522589,1
8330399,1
39553229,1
45636604,1
10418816,1
2151770,1
20311723,1
50759923,1
4949958,1
21222582,1
16272175,1
45648516,1
6482568,1
45718227,1
2284531,1
13312392,1
10456248,1
14590869,4
5141185,1
38411558,1
12965347,1
23643045,1
26262174,1
37411988,1
32710289,1
10423600,1
16868262,1
28581293,1
18375289,3
20960236,1
44009922,1
36695641,1
7399791,1
23728250,1
43423226,1
41687602,1
7171238,1
24454635,1
77227,1
21910477,1
21376362,1
9945568,1
40829704,1
7771679,1
7661580,3
22746162,2
48740196,1
20606908,6
40557074,1
15811141,2
46946774,1
439031,1
3294213,1
15381332,1
47875352,1
183365,1
501747,1
332230,1
37663037,1
13217839,1
1388486,1
11312550,1
24244639,1
4723585,2
17975724,1
3244061,1
51767976,1
10736393,1
29871587,1
41424753,1
2645030,1
28448259,1
18575052,1
6105956,1
10485486,1
5280649,1
10925331,3
15179476,1
45505432,2
42383214,1
23482061,1
1790662,1
50801322,1
13723434,1
5646869,1
41212509,3
44031087,1
44389396,1
21023010,1
16128671,3
3184406,1
8449424,1
4849992,1
932062,1
10070383,2
45260922,1
11465233,1
2495738,1
3219024,3
404357,1
11162607,1
1421471,1
32757273,1
17127662,1
15404733,1
21404215,1
328032,1
12710596,1
22960241,1
6131087,1
1985827,1
345317,1
37546436,1
49623708,1
1232671,1
832068,1
5626002,1
25850479,1
51875797,1
29655838,1
6374403,1
20966158,1
6935631,1
24053492,1
19285807,1
44958645,1
6906943,4
43703879,1
20170697,1
46336425,1
1404518,1
10607029,1
23404197,1
7956464,1
500791,1
46577145,1
15806443,1
12998609,2
24848205,1
4158413,3
7145740,1
7026665,1
16631674,1
24451092,2
15113313,1
1033723,1
4902842,1
2929571,1
35882613,1
1170409,3
43772751,1
17841701,1
47907774,1
4493869,1
7090021,1
1513428,1
1192762,2
14856198,1
874016,1
50825075,1
15096971,1
5061893,1
30753047,1
1757728,1
1921373,1
51314790,1
11830485,1
30448735,1
10200370,1
22336275,2
44780908,1
51910374,1
37515963,1
1825328,1
10579116,1
40335437,6
42834220,1
52782704,1
2418278,2
15780588,3
2179816,1
13115388,1
11718609,1
41293789,1
46220808,2
1728126,1
5103606,1
6827884,1
13921939,1
45256456,1
17999542,1
47889721,1
18461296,1
25241672,2
5178294,1
9766256,1
16115396,1
45077188,2
2359287,1
19069137,2
16288850,3
2327049,1
13673867,1
14870411,3
45138803,1
20641646,1
41445624,1
1111263,1
9342455,1
30836161,1
37838115,1
7980970,1
12794716,1
20760833,1
1650663,1
26190151,1
35482225,1
21708732,1
1543672,1
27689501,1
10234565,1
7024913,1
1496291,1
23855519,1
50289946,1
8117579,1
30754682,1
15418696,1
28196926,1
36325802,1
45586602,1
2580443,1
37080482,1
5171431,3
23968763,4
1829283,2
37044979,1
12598536,1
45474023,1
1389554,1
10219705,1
18374805,1
40383156,1
18883686,1
8976803,2
10152138,1
4351588,2
16795113,1
43124617,2
52348507,1
10586486,1
11152421,1
26005784,1
18175975,2
48950136,1
2600190,1
24645564,1
1818886,1
48968692,1
23005454,1
25597816,1
17622726,1
2905024,1
33437308,1
1754754,1
23783353,4
3802266,1
52285032,2
2898889,1
51456325,1
39378096,1
2955283,1
41757486,1
49256169,1
52981311,2
50843241,1
36316426,1
40412772,1
23488299,1
32525497,1
38961063,1
4538553,3
11032130,1
50003574,2
11444960,1
10799738,1
27079025,1
12662088,1
3495191,1
50737779,1
47069188,1
13569007,1
14884910,1
41773305,1
11958526,2
33949436,1
29995028,1
5163405,1
33323564,1
18820237,1
11664638,1
28549259,1
17153822,1
12813311,1
12515688,1
35938946,1
22343052,1
4892300,1
43025762,1
7953037,1
18436956,1
3547380,1
15614965,1
51365822,2
5647032,1
14623753,4
23121077,1
38010880,1
42602227,1
40343315,1
14904255,1
21417907,1
6772899,1
49381376,1
25201764,1
18917192,1
49516636,1
14083182,1
9709705,1
7313972,1
49432730,1
2514233,1
46627128,2
2238494,1
3152311,1
23794072,1
35242503,2
12817809,1
22149254,1
25514787,1
43615222,1
4073806,1
24297234,1
2577307,1
16712247,2
7266005,3
38882883,1
48149312,1
7094952,1
11288080,1
8262491,1
22866844,1
33103499,1
11244245,1
3410158,1
33233459,1
2319369,1
48559551,1
17804392,1
12192221,1
8395619,2
5771023,1
3831725,1
5581446,1
11031507,1
7851407,1
45930157,1
4945351,1
21431836,1
47501113,11
38540022,2
47445159,3
38957841,1
14750597,5
41962739,1
21875890,1
12523938,1
29609678,1
38163907,1
19205958,1
10563145,2
20914777,1
52606980,1
12104986,1
12367366,1
13139653,2
17935018,1
50629578,1
15603998,1
42553242,1
12657004,1
37841607,1
14695610,1
47155657,1
12929088,1
4735296,1
7717961,1
24112996,2
25859627,1
41930464,1
15212372,1
52922171,1
2427994,2
31807575,2
1127361,1
14473774,3
48764886,1
5274356,1
23955217,1
350344,1
1134620,1
40394646,1
30676313,1
21343348,1
1103956,1
48450382,1
29929940,1
5623585,5
358062,1
11389919,1
25514731,1
40468109,1
2538397,1
41124420,1
36641415,1
2465956,1
23708664,1
24185734,1
1719740,1
41942708,1
28341362,1
1733939,1
14059251,1
23166034,1
45252937,1
673342,1
34763416,1
37933530,11
49325821,1
7139008,1
3829641,2
22206343,1
4891922,1
13225643,1
6341800,1
986316,1
2636953,2
40730546,2
29193963,1
23136235,1
18911847,1
265315,1
29010434,5
36504291,1
33154328,1
12273858,1
5693384,1
7114147,1
4216962,1
1173174,1
1806334,1
983800,1
15391802,3
24666167,1
45537985,1
50238896,1
45585815,1
42371216,1
18581439,1
394033,1
400808,1
19175234,1
3117451,1
2897287,1
14844012,1
19417905,1
27800405,1
1671179,1
10950595,1
13325085,1
1876329,1
27763287,1
21692490,1
493598,1
22304422,1
17452815,1
45678764,1
1818854,1
1322888,1
2487327,4
2220555,1
1380586,1
13478636,1
4892937,1
11024700,1
13426066,12
48850104,1
44643355,1
1383757,1
1191258,1
45864471,1
19152383,1
25011245,1
19272684,2
8017929,1
24888635,1
18626300,2
17824220,1
1252763,1
44061498,1
13128218,1
670764,1
11213202,1
11387825,2
49701255,1
12987682,1
14907403,1
24389409,1
18738391,1
42677972,1
44473623,1
1404453,1
41482646,2
52585935,1
10276318,1
3965375,1
41056431,1
6851695,2
5498557,1
13207220,1
34936399,1
29849034,1
37568095,1
21531581,1
39056666,9
17342964,1
11315207,1
21876124,1
26201914,1
47966055,1
34529427,1
18640032,1
22228127,1
19601332,1
17440369,1
9523153,2
17137807,1
28224994,1
11308633,2
46227697,2
11983434,1
38981442,6
14508210,1
30379855,1
15039472,1
11895335,1
23907495,1
22539137,3
18100351,1
9608909,1
50237139,1
23269388,1
40170104,2
16868161,1
8305248,1
6692473,1
29099617,1
14855119,1
17512124,1
3231889,1
40061956,7
25236212,3
31999100,1
6723611,1
25875966,1
27543432,1
40508747,1
2055949,1
37394271,2
2273673,1
24695675,1
3187388,1
23760556,1
38339894,2
19082152,2
37807218,1
2530322,1
14855121,2
32592685,1
17267242,1
16557184,1
6776691,1
13894600,1
1287156,1
12072178,1
32925839,1
5890424,1
42030964,1
46772729,1
51192148,1
4186583,1
25187474,1
2635109,1
22191109,4
24938508,1
20754320,1
16308708,1
45924337,1
1301751,1
47445271,1
8785603,1
45367538,1
44943964,1
15123334,1
51748286,1
10962366,2
35543110,1
52504138,3
20452939,1
23149996,1
50355513,1
10568409,1
2853834,1
42574055,1
1923330,1
50154348,1
5056555,1
10548651,1
48836635,1
33650275,1
3033798,1
15737406,1
16417740,1
3089162,1
61561,2
44100701,1
21171775,2
3655767,1
15252282,1
35891957,1
41643420,1
16309335,2
40701800,1
45277946,1
14951881,1
27422966,1
50353861,1
5033638,1
21156637,5
21952676,1
47393894,1
36639061,1
71006,4
10735258,1
3610309,1
47298152,1
11998595,1
24355818,1
36166636,1
10250350,1
25057665,1
38979532,1
7564698,1
24633004,1
7661182,1
30829000,1
5227620,1
28230018,2
11219818,1
16054675,1
6983928,1
50083227,1
10493369,2
7105017,1
46098067,1
13919194,1
28073293,1
38772266,1
17652690,1
39289744,1
35605113,4
38758375,1
36781444,1
22140100,3
29738365,1
21339546,1
9671316,1
48066022,2
36539665,1
29003189,1
25292438,1
23287600,1
8955829,1
30868008,2
36848665,4
41208568,1
8779577,1
27156487,4
16298412,1
21138460,1
12188238,1
25556024,2
50009984,1
24714249,2
2189173,1
33305007,1
13192121,1
9535103,1
21935202,1
18123297,1
20940155,1
8351052,1
35082433,1
10253360,1
30825199,1
44740295,3
9093144,1
39534395,1
26667632,1
32212465,2
43447530,1
11167328,1
35635576,1
23181131,1
18327992,1
19322176,1
13781678,1
36656922,1
12881176,1
43108361,1
34425505,1
28115037,1
32214260,1
22158889,2
31907196,1
50731266,1
25804331,1
49624104,2
47631949,2
11428712,1
8780560,1
34642847,1
49754927,6
27197416,2
12943630,1
51900600,1
12229490,1
14318620,1
24709239,1
12033436,1
7359100,1
14627352,1
43924849,3
46151340,1
10521976,1
44554753,1
29670202,1
34741049,1
43601500,1
36809374,1
48905356,2
2731270,1
25666035,2
14969459,1
51559665,1
29145427,4
44589253,1
14557179,1
19226381,1
4004980,1
35470674,1
7926744,1
53039089,1
7636157,1
22136459,2
8167833,1
41691768,1
14849302,1
45706243,1
10278755,1
15896382,1
24021862,16
5321270,1
20007388,1
15411260,1
32579061,2
45166797,1
13829686,1
7574565,1
40911378,1
34132830,1
32559879,1
32964274,1
13681762,2
34623255,1
18162498,1
1252221,1
200668,1
16057346,1
11085758,1
18906789,1
404626,1
221380,1
45882026,1
16670245,1
51096413,1
41793953,1
23641452,2
16052872,1
5377111,3
35220348,1
15299947,1
2007228,1
26965988,1
7600349,1
43630140,1
11876620,1
25153944,2
29073200,1
1931385,1
2618124,1
18883497,1
52236365,4
30574986,1
1130036,1
41655262,1
12348107,2
6528353,1
461009,1
48849695,1
43580002,1
35430452,1
28949513,1
12397949,1
12568074,1
1404912,1
33759843,1
18002337,2
4934151,1
23082560,1
51183665,1
851077,1
49806807,1
7499758,1
17284872,1
18481846,1
15281221,1
15444831,5
810777,1
47447821,1
20095972,1
11972171,1
252448,1
1673692,1
2770674,1
22551255,1
7372558,1
14777347,1
12732630,2
11711047,2
986108,1
21721447,1
46332022,6
9702403,1
36592399,1
2455015,1
9206995,3
357415,1
17052536,1
6673354,1
40274687,1
5803538,1
52628859,1
5176101,2
1806836,2
1040772,1
17086904,1
42183058,4
51654086,1
6290259,1
19353411,1
20334060,1
40795451,2
47353479,1
2854133,1
11226759,1
32635109,2
13011228,1
15299641,1
51231576,5
47420875,1
2138339,1
6147553,1
47071099,19
12742223,1
22284182,1
11933688,1
1112621,1
11807480,1
2600370,1
14114676,1
26788421,1
668342,1
999401,1
1789828,1
20111163,1
19275379,2
32395275,1
27765436,1
2986528,1
2967089,1
36683786,2
11190474,6
45864195,1
1120414,1
50101288,3
38283856,1
4454405,1
2582535,1
1334389,1
11480261,1
2065658,1
23830967,2
11883978,1
1531814,1
47817570,1
10176822,3
1824700,1
51841440,1
34960239,1
4014076,1
3014330,1
42365497,2
15294477,1
39413658,1
5984882,1
2920252,1
5610353,1
2245849,1
42087939,1
32349712,1
34471029,2
2337861,1
15168744,1
17624150,1
51434139,1
39945296,1
43879201,1
2544354,1
20483547,1
6546433,1
18673783,2
48759871,1
46871855,1
29106855,1
37244211,1
49244492,11
45308763,1
45558672,1
19359835,1
13005453,1
15412017,1
8837108,1
2292859,1
15782211,1
2729584,1
52373734,1
20219844,1
5735183,1
52555767,1
6369806,1
47179080,2
45905231,1
5741363,2
11008869,1
12775882,4
16283409,1
15974934,1
51441038,1
7079352,1
5658296,1
45186079,1
1404572,1
42423853,1
33601850,1
15672825,1
2483351,2
25592304,1
46682590,1
13427470,1
5385060,1
43265864,1
31698262,1
40311898,1
43874924,1
10733909,1
40935262,1
37418879,1
22217192,1
51101551,1
44414803,8
13781630,1
45324047,1
15993993,1
46646864,1
14973101,1
1934402,1
51656450,1
16945859,2
18649375,1
13953753,1
10840665,1
4373438,1
40623339,1
18889925,1
24655758,3
8085160,1
12284621,4
11134487,1
14544733,1
37145469,1
43281285,1
13147033,1
23487183,1
4052942,1
22045616,1
10994381,5
38042488,2
5410349,1
27633858,1
30272767,1
14306430,1
6670165,1
4801771,1
41775055,5
28337094,1
43446493,1
2215688,1
14788447,1
3885049,1
35810153,2
32783424,1
4593626,1
12023919,1
21751269,1
19949320,1
4942285,1
42254049,1
38016075,1
43367634,3
10562997,1
26205458,1
2023493,1
7167551,1
26470606,1
41520109,2
2515319,1
41985749,2
52674494,1
33396049,1
15181213,1
15751177,1
20563800,1
5551692,1
19292003,1
23415961,1
7536873,1
28303333,1
43961196,1
14220206,1
27603566,2
33251887,1
2455086,1
39076031,1
7041346,1
2566452,1
15252022,1
37419155,1
22743221,1
21840334,1
37054832,1
50230857,1
30762312,1
2843905,1
46778318,1
38803134,1
42515095,3
14351352,1
3965646,1
3974483,1
33260716,1
46941183,1
28141075,1
34566085,1
43518606,1
18199992,1
3427629,1
17450216,4
1916677,1
11752842,1
15392237,1
8761199,1
939346,1
19659728,1
23068131,1
13790228,1
4119257,1
101983,2
20526341,2
19206908,1
1874801,1
35865605,1
13289023,1
40042279,1
44487050,1
3465689,1
44831524,2
6784122,1
44443759,1
18348075,1
24320355,1
4718969,1
16151723,1
28407149,2
6539694,1
16068861,2
46091703,1
39768409,1
6649641,1
7624072,1
14989195,1
13137933,1
50708059,1
23288979,2
48530682,1
18340798,1
8315331,1
24711853,1
17128101,1
30989995,1
45361755,3
10747525,1
39489071,1
44721706,1
14141881,1
4191407,1
43248598,1
216275,1
48322921,1
33781836,1
10255447,1
533506,1
17639191,1
10299899,2
147869,1
21473075,1
52642603,1
33287156,1
12662501,1
36692868,1
4190251,1
22647909,1
416756,1
221447,1
29896308,1
21336699,1
186508,1
47773146,1
39991936,1
6748140,1
42699568,1
3498048,1
24759198,1
389511,1
10924344,1
9626744,1
4814090,2
13207223,1
2471998,1
714016,1
6482681,1
36741531,1
16580460,1
21880584,13
27260947,1
1159735,2
47889894,1
21319660,3
36577069,1
19105201,2
44466759,1
807199,1
44889964,1
12807241,1
15429293,1
44188038,1
879606,1
31332547,1
12011051,1
1391730,1
850304,1
51257285,2
3060050,1
41612508,2
46397361,1
36119969,1
1754899,1
415505,1
1932381,1
44223201,1
2826752,1
20009811,1
19851420,1
22616304,1
10449861,1
15506426,1
9991783,1
51747307,1
11987886,1
1060204,1
43825195,1
24906700,1
27183958,1
10791703,2
1159184,1
15888640,2
11837198,1
13534255,1
33994300,1
10773248,2
18837584,1
13020205,1
40219023,1
34633383,1
25229794,1
45510448,1
543092,1
1334302,1
4549480,1
25842282,1
2505668,1
26757288,2
25485719,1
2871756,1
44192758,1
1184830,1
40192489,1
4805356,1
25733239,1
38565191,1
21605432,1
42680296,1
38772054,3
35878227,1
48018505,1
26577373,1
12217059,1
38782068,1
11146967,1
10882994,1
46413784,1
3405322,1
49623865,1
1281212,1
5431552,1
11423971,1
1101570,1
36134095,1
14927723,1
17852270,1
13147903,1
21325030,1
13610088,3
30923288,1
49995940,1
47871739,1
44656517,1
12840055,1
49074441,1
13984952,1
1715524,1
1885952,1
31086714,1
13429217,2
21026516,1
44437646,1
3072318,1
2444362,1
28010428,1
3468433,1
17905602,2
42992442,1
29194288,1
46150456,1
39352088,1
44800754,1
13859361,1
10278983,1
51795490,1
7447013,1
19584496,2
29101037,1
47241827,1
15290295,1
1114016,1
45812507,1
40559312,1
16791117,1
23399219,1
17566581,1
2080677,1
41903126,1
17644710,2
24385306,1
17757155,1
21671543,1
21836410,1
27037589,2
3095444,1
36249056,1
8081923,1
17243556,1
45097975,1
36433842,1
38081150,1
10659798,2
37001059,1
12887532,1
46303616,1
1479327,1
5884681,1
7295408,1
51819204,1
1510829,1
24305273,1
23022805,1
1682851,1
39951172,1
6490506,1
49111090,1
39620115,1
49618076,1
35826339,1
9565995,1
22765533,1
39060917,2
1713648,1
42116437,1
21524914,1
15965076,2
11655838,1
38451131,1
17833375,1
40687840,1
3244338,1
2568776,1
45475578,1
8728608,1
38207681,1
41163007,1
42335390,1
39372019,2
2889490,1
42563097,4
6278839,1
5407403,1
22973243,1
44690428,1
25020176,3
13126422,2
35882723,1
46726822,1
50798987,1
32223955,4
50990037,1
15274122,2
3269922,1
4711315,1
3095540,1
41305645,1
3076246,1
51227424,1
35976254,1
36579885,1
6436627,1
29830819,1
6254470,1
22533153,1
22600805,1
3851663,1
19403060,1
4847381,1
25192173,1
9981198,2
23323530,1
42826487,1
6528649,2
15847344,1
38404740,2
6395070,1
29016705,1
4586671,1
23953314,1
40383177,1
7585793,1
14028695,2
17907918,1
52614838,1
2031446,1
40117919,1
59107,1
17843213,1
25845215,1
10824578,2
44068059,1
44922870,1
10840732,1
21406443,1
5076780,1
41929656,1
43935341,1
21742783,2
48024041,1
36714977,1
12806468,1
6280902,1
43851847,1
11853012,2
20871756,1
37047376,1
21745375,1
33742942,5
14334827,1
25877907,1
2451883,1
23391794,1
28767607,1
43305627,1
51630145,1
19895300,1
12081724,1
42659694,1
16301665,1
8674020,1
32514392,1
48015765,1
34979639,1
16073538,1
47782785,1
37631060,1
14580392,1
33082983,1
20885549,1
14419185,2
29425254,1
824317,1
1057266,1
7932877,1
45191475,1
6696051,3
6122466,1
39608921,1
39371946,1
51746996,1
51310953,8
4448212,2
19758333,1
53078451,1
13250979,3
6647408,1
49804612,1
16136913,1
49743894,1
31161952,1
24270119,1
10602552,1
22215004,2
10524566,3
10534357,1
31662174,1
50480976,1
28135393,1
18286992,8
22819353,1
14060044,1
6282852,1
15016381,1
6361190,1
50515411,3
48239605,1
11529284,1
8294244,2
50893402,1
4007394,1
20454243,1
10724692,1
42243590,1
38752127,1
12406061,1
38941905,1
29145006,1
29381873,1
3732293,1
44226538,1
41235832,1
7013539,1
8998606,1
12961672,1
14154373,1
7762137,2
7733737,1
34839403,1
17443545,1
42286573,2
21300902,1
1372572,1
2601114,7
6344140,3
3951153,1
490333,2
10150438,1
905172,1
32856892,2
21769330,1
310462,1
2313305,1
31225454,1
4255715,1
1375539,1
21628182,1
42634357,1
246860,1
241746,1
550278,1
19476175,1
15099171,1
34790504,1
559338,1
11563979,1
49709673,1
45684804,1
39055825,1
30923409,1
18653845,1
2696690,1
28851586,1
9515920,1
48559791,1
12036377,2
72342,2
660080,1
646795,1
2023827,1
22754401,1
43686934,1
10030247,1
49182012,1
27283698,1
23276523,1
44316338,2
14895373,1
17854038,3
41228708,3
41038375,1
1018832,1
43504108,1
5508839,1
46406784,1
8083745,3
26054222,1
39586775,1
25830782,1
10175120,1
31099123,1
28537364,1
8947394,10
44983095,1
5479643,1
5218898,1
13447346,2
48912885,5
386572,1
52080001,1
1246059,1
2043560,1
1441939,1
35594842,1
46235326,1
20644362,1
15819182,1
12504210,1
51677988,2
51454131,1
8856988,1
19865492,1
433455,1
27530455,1
33665663,7
29018675,1
2472934,1
41723730,1
50662285,2
878573,1
13863128,1
558647,1
1195408,1
11420554,1
9318916,1
35200383,1
46718272,1
559599,1
370021,1
22102747,1
571722,1
14489385,1
15509945,1
1120124,1
51177301,2
29801270,1
13271026,1
31908190,1
1553904,4
1844422,1
2592800,1
40806413,1
1271009,1
40648802,1
22043029,1
49493215,1
41422175,1
44291749,1
32829535,1
41211133,1
13382938,1
42132532,1
21157253,2
15002487,1
6032483,1
2075336,1
48134136,1
35512105,1
14740718,1
9893170,1
6468270,1
2420236,1
24422145,1
43175205,1
36894741,1
10455275,1
2801338,1
48274259,1
1625551,1
34812615,2
1708318,1
42835047,1
2171609,1
979361,1
11900972,1
1765021,1
19127443,1
17227299,1
1669395,1
13748892,1
27178722,2
49561023,1
1548244,1
35775512,3
923488,1
2316056,1
38017356,1
21280380,4
23891321,2
10264458,1
50826541,2
2211420,2
44075883,1
1186078,1
15840030,1
2328534,1
6117669,1
18820978,1
37799422,1
44545066,1
44804010,2
15817733,1
43366149,1
24893584,1
21129925,1
51516796,1
28579448,3
48294155,1
13092416,1
27321279,3
8992182,1
33432387,1
1332180,1
5593681,1
3197938,1
22722268,1
49557438,1
42255611,1
3322939,1
3961304,1
36423472,1
47631594,1
10227823,2
8587989,2
1413156,1
1413639,1
41054852,1
10191391,1
52163031,1
51874548,1
42244757,1
46147866,5
50504360,2
43879221,2
12368900,1
23961138,1
41758097,1
35185658,1
52237659,1
37826524,2
50359375,2
21328048,1
43245812,3
44762130,1
34460048,1
5612608,1
50887824,1
38787415,1
41495849,1
27950369,1
17516359,11
4945924,1
7255604,1
49998890,1
29638983,2
41100562,1
15128367,1
50595473,1
13140242,2
19398151,3
33436690,1
4468937,1
11317613,1
12781542,1
44821032,1
46306972,1
31405150,1
72502,1
36566530,1
6875560,2
6103602,1
28725411,1
22530894,1
10838772,1
21016978,2
7966092,1
3321122,1
52521372,1
26714226,1
3391954,1
20817376,1
3528895,1
6326231,1
25167835,1
53071869,4
11643483,1
2113831,1
49199556,2
26148891,1
9348446,1
48093064,1
13217939,1
15548525,1
15650393,1
28795177,1
8994180,1
25245074,2
23523404,1
43524356,1
4913265,1
42839799,1
2586178,1
27626141,1
13321803,1
2814859,1
51487068,1
2872881,1
5056713,1
2295506,1
48790357,1
15391470,1
21227084,1
13282049,1
52439164,1
52989564,2
12879691,2
16041426,1
22059767,2
44861372,1
11462997,2
2145114,1
18493663,1
48823296,3
2696855,1
2346371,1
49876197,1
53043104,1
46854331,1
14462547,5
36697139,1
27725461,1
42750116,1
9046315,1
48498260,1
25033514,1
31654096,1
14420816,1
26691468,1
10038593,1
38083183,1
20709417,2
46486652,1
20790371,1
47106095,1
40771480,1
35837273,1
16244931,1
38763585,1
39546545,1
3085414,1
36368302,1
15683194,1
21161631,1
10403833,1
39662108,1
44609422,1
37398864,1
31888937,5
24269222,1
10710085,1
12256441,1
4573714,1
3804889,1
28182875,1
18221657,1
23394258,1
15294660,1
2993132,1
18521293,1
50040563,1
25755238,1
47343753,1
1986210,1
27497160,1
34554513,1
24961894,2
8901939,1
36413835,2
40993423,2
45958460,1
14317406,1
18789341,1
40950354,1
38106678,1
43795794,1
45814320,1
12880204,1
3821241,1
51422313,1
31145234,1
24136645,1
15808216,3
45945130,2
10425064,1
15419405,1
14688623,1
42119739,1
5444673,1
46745293,1
22023994,1
28557782,1
43452620,1
16260189,1
11806064,1
38690123,1
46473585,1
24276777,3
20006376,1
51512347,1
13557635,1
13147860,1
36636106,3
142486,1
11394244,1
4514964,1
7114348,1
26354573,1
21193546,1
1055630,1
5953929,1
4432248,1
12342925,1
23147480,1
31457742,1
1855537,1
8978922,1
45855143,1
26803424,1
15580780,1
33544183,1
11174522,1
7391888,1
49487692,1
20284114,2
3179207,1
2839585,1
48710557,1
13461282,2
21911760,2
8327371,1
23491273,1
3976769,1
6592050,1
17784114,1
1750811,1
39354537,1
2285806,1
47200407,1
22936364,1
1232689,1
41062663,1
46706074,1
581973,1
21649128,1
41122706,1
12814503,1
758983,1
47538659,1
15185633,1
40234851,3
22553276,1
2716104,1
34810113,2
11476959,1
596642,1
1926950,1
589322,1
15121558,1
1580478,1
6344647,1
24260326,1
11614116,1
19660302,1
871201,1
1212942,1
44437009,1
18348506,1
2375470,1
4799338,3
11613452,1
20888137,1
3786649,1
20481146,1
43492683,1
2019403,1
10777664,1
33092165,1
13548934,2
1841600,1
24707414,1
17596798,1
42471932,1
4838968,1
27157632,1
2475771,2
46076543,1
35748052,1
42995944,2
9888050,1
42092568,4
6147000,1
8554545,1
2302209,1
571130,1
3442499,8
28751114,1
5321913,1
33043730,2
5272916,1
50218216,1
13939382,1
13286125,1
18862038,1
37314852,1
7516289,1
25063273,1
1830109,2
1220773,1
44411781,1
2591299,1
17323193,2
1690126,1
10185161,1
27611657,1
691393,1
3996680,1
52839322,1
50642054,2
17138593,1
26033140,1
766699,1
19221866,1
28730765,3
41175384,1
40225077,2
21794955,1
2403434,1
29316922,1
18745961,1
2213837,1
17397082,2
19638938,1
3576316,1
12228766,1
12508982,1
40590770,1
43473992,1
45592620,1
37653980,6
31744080,1
35219946,1
6797557,3
38555610,1
32128705,1
52271341,1
41326686,1
10857761,1
6043166,1
15445934,1
29036411,1
1398476,1
36133085,1
41645033,1
2931567,1
31303951,1
38036840,1
42021678,1
25873849,1
9899173,3
35097352,1
50072325,1
19494238,3
